unique_id,y_predicted
uniqueid_4701-Kenya,No
uniqueid_4702-Kenya,No
uniqueid_4703-Kenya,No
uniqueid_4704-Kenya,No
uniqueid_4705-Kenya,No
uniqueid_4706-Kenya,Yes
uniqueid_4707-Kenya,No
uniqueid_4708-Kenya,No
uniqueid_4709-Kenya,No
uniqueid_4710-Kenya,No
uniqueid_4711-Kenya,Yes
uniqueid_4712-Kenya,No
uniqueid_4713-Kenya,No
uniqueid_4714-Kenya,Yes
uniqueid_4715-Kenya,No
uniqueid_4716-Kenya,No
uniqueid_4717-Kenya,No
uniqueid_4718-Kenya,No
uniqueid_4719-Kenya,No
uniqueid_4720-Kenya,No
uniqueid_4721-Kenya,No
uniqueid_4722-Kenya,No
uniqueid_4723-Kenya,No
uniqueid_4724-Kenya,Yes
uniqueid_4725-Kenya,No
uniqueid_4726-Kenya,Yes
uniqueid_4727-Kenya,No
uniqueid_4728-Kenya,No
uniqueid_4729-Kenya,No
uniqueid_4730-Kenya,No
uniqueid_4731-Kenya,No
uniqueid_4732-Kenya,No
uniqueid_4733-Kenya,No
uniqueid_4734-Kenya,No
uniqueid_4735-Kenya,Yes
uniqueid_4736-Kenya,No
uniqueid_4737-Kenya,No
uniqueid_4738-Kenya,Yes
uniqueid_4739-Kenya,No
uniqueid_4740-Kenya,Yes
uniqueid_4741-Kenya,No
uniqueid_4742-Kenya,No
uniqueid_4743-Kenya,No
uniqueid_4744-Kenya,No
uniqueid_4745-Kenya,No
uniqueid_4746-Kenya,No
uniqueid_4747-Kenya,Yes
uniqueid_4748-Kenya,No
uniqueid_4749-Kenya,No
uniqueid_4750-Kenya,No
uniqueid_4751-Kenya,No
uniqueid_4752-Kenya,No
uniqueid_4753-Kenya,Yes
uniqueid_4754-Kenya,No
uniqueid_4755-Kenya,No
uniqueid_4756-Kenya,No
uniqueid_4757-Kenya,No
uniqueid_4758-Kenya,No
uniqueid_4759-Kenya,No
uniqueid_4760-Kenya,No
uniqueid_4761-Kenya,No
uniqueid_4762-Kenya,No
uniqueid_4763-Kenya,No
uniqueid_4764-Kenya,No
uniqueid_4765-Kenya,Yes
uniqueid_4766-Kenya,No
uniqueid_4767-Kenya,No
uniqueid_4768-Kenya,No
uniqueid_4769-Kenya,No
uniqueid_4770-Kenya,No
uniqueid_4771-Kenya,No
uniqueid_4772-Kenya,No
uniqueid_4773-Kenya,Yes
uniqueid_4774-Kenya,No
uniqueid_4775-Kenya,No
uniqueid_4776-Kenya,No
uniqueid_4777-Kenya,No
uniqueid_4778-Kenya,No
uniqueid_4779-Kenya,No
uniqueid_4780-Kenya,No
uniqueid_4781-Kenya,No
uniqueid_4782-Kenya,No
uniqueid_4783-Kenya,No
uniqueid_4784-Kenya,No
uniqueid_4785-Kenya,No
uniqueid_4786-Kenya,No
uniqueid_4787-Kenya,No
uniqueid_4788-Kenya,No
uniqueid_4789-Kenya,No
uniqueid_4790-Kenya,No
uniqueid_4791-Kenya,No
uniqueid_4792-Kenya,No
uniqueid_4793-Kenya,No
uniqueid_4794-Kenya,No
uniqueid_4795-Kenya,No
uniqueid_4796-Kenya,Yes
uniqueid_4797-Kenya,No
uniqueid_4798-Kenya,Yes
uniqueid_4799-Kenya,No
uniqueid_4800-Kenya,No
uniqueid_4801-Kenya,No
uniqueid_4802-Kenya,No
uniqueid_4803-Kenya,No
uniqueid_4804-Kenya,No
uniqueid_4805-Kenya,No
uniqueid_4806-Kenya,No
uniqueid_4807-Kenya,No
uniqueid_4808-Kenya,No
uniqueid_4809-Kenya,No
uniqueid_4810-Kenya,No
uniqueid_4811-Kenya,No
uniqueid_4812-Kenya,No
uniqueid_4813-Kenya,Yes
uniqueid_4814-Kenya,No
uniqueid_4815-Kenya,No
uniqueid_4816-Kenya,No
uniqueid_4817-Kenya,Yes
uniqueid_4818-Kenya,No
uniqueid_4819-Kenya,No
uniqueid_4820-Kenya,Yes
uniqueid_4821-Kenya,No
uniqueid_4822-Kenya,No
uniqueid_4823-Kenya,No
uniqueid_4824-Kenya,No
uniqueid_4825-Kenya,Yes
uniqueid_4826-Kenya,No
uniqueid_4827-Kenya,No
uniqueid_4828-Kenya,No
uniqueid_4829-Kenya,No
uniqueid_4830-Kenya,Yes
uniqueid_4831-Kenya,Yes
uniqueid_4832-Kenya,No
uniqueid_4833-Kenya,Yes
uniqueid_4834-Kenya,No
uniqueid_4835-Kenya,Yes
uniqueid_4836-Kenya,No
uniqueid_4837-Kenya,No
uniqueid_4838-Kenya,No
uniqueid_4839-Kenya,No
uniqueid_4840-Kenya,No
uniqueid_4841-Kenya,No
uniqueid_4842-Kenya,No
uniqueid_4843-Kenya,No
uniqueid_4844-Kenya,Yes
uniqueid_4845-Kenya,No
uniqueid_4846-Kenya,No
uniqueid_4847-Kenya,No
uniqueid_4848-Kenya,No
uniqueid_4849-Kenya,No
uniqueid_4850-Kenya,No
uniqueid_4851-Kenya,Yes
uniqueid_4852-Kenya,Yes
uniqueid_4853-Kenya,No
uniqueid_4854-Kenya,Yes
uniqueid_4855-Kenya,No
uniqueid_4856-Kenya,Yes
uniqueid_4857-Kenya,No
uniqueid_4858-Kenya,No
uniqueid_4859-Kenya,No
uniqueid_4860-Kenya,No
uniqueid_4861-Kenya,No
uniqueid_4862-Kenya,No
uniqueid_4863-Kenya,No
uniqueid_4864-Kenya,No
uniqueid_4865-Kenya,No
uniqueid_4866-Kenya,Yes
uniqueid_4867-Kenya,No
uniqueid_4868-Kenya,No
uniqueid_4869-Kenya,Yes
uniqueid_4870-Kenya,No
uniqueid_4871-Kenya,No
uniqueid_4872-Kenya,No
uniqueid_4873-Kenya,No
uniqueid_4874-Kenya,No
uniqueid_4875-Kenya,No
uniqueid_4876-Kenya,No
uniqueid_4877-Kenya,No
uniqueid_4878-Kenya,No
uniqueid_4879-Kenya,No
uniqueid_4880-Kenya,No
uniqueid_4881-Kenya,No
uniqueid_4882-Kenya,No
uniqueid_4883-Kenya,No
uniqueid_4884-Kenya,Yes
uniqueid_4885-Kenya,No
uniqueid_4886-Kenya,No
uniqueid_4887-Kenya,No
uniqueid_4888-Kenya,Yes
uniqueid_4889-Kenya,Yes
uniqueid_4890-Kenya,No
uniqueid_4891-Kenya,Yes
uniqueid_4892-Kenya,No
uniqueid_4893-Kenya,No
uniqueid_4894-Kenya,No
uniqueid_4895-Kenya,No
uniqueid_4896-Kenya,No
uniqueid_4897-Kenya,No
uniqueid_4898-Kenya,No
uniqueid_4899-Kenya,No
uniqueid_4900-Kenya,No
uniqueid_4901-Kenya,No
uniqueid_4902-Kenya,No
uniqueid_4903-Kenya,No
uniqueid_4904-Kenya,No
uniqueid_4905-Kenya,Yes
uniqueid_4906-Kenya,No
uniqueid_4907-Kenya,No
uniqueid_4908-Kenya,No
uniqueid_4909-Kenya,Yes
uniqueid_4910-Kenya,No
uniqueid_4911-Kenya,No
uniqueid_4912-Kenya,No
uniqueid_4913-Kenya,No
uniqueid_4914-Kenya,No
uniqueid_4915-Kenya,No
uniqueid_4916-Kenya,Yes
uniqueid_4917-Kenya,No
uniqueid_4918-Kenya,No
uniqueid_4919-Kenya,No
uniqueid_4920-Kenya,Yes
uniqueid_4921-Kenya,No
uniqueid_4922-Kenya,No
uniqueid_4923-Kenya,No
uniqueid_4924-Kenya,No
uniqueid_4925-Kenya,No
uniqueid_4926-Kenya,No
uniqueid_4927-Kenya,No
uniqueid_4928-Kenya,No
uniqueid_4929-Kenya,No
uniqueid_4930-Kenya,No
uniqueid_4931-Kenya,No
uniqueid_4932-Kenya,No
uniqueid_4933-Kenya,No
uniqueid_4934-Kenya,No
uniqueid_4935-Kenya,Yes
uniqueid_4936-Kenya,Yes
uniqueid_4937-Kenya,No
uniqueid_4938-Kenya,Yes
uniqueid_4939-Kenya,No
uniqueid_4940-Kenya,No
uniqueid_4941-Kenya,No
uniqueid_4942-Kenya,No
uniqueid_4943-Kenya,No
uniqueid_4944-Kenya,Yes
uniqueid_4945-Kenya,No
uniqueid_4946-Kenya,No
uniqueid_4947-Kenya,Yes
uniqueid_4948-Kenya,No
uniqueid_4949-Kenya,No
uniqueid_4950-Kenya,No
uniqueid_4951-Kenya,No
uniqueid_4952-Kenya,No
uniqueid_4953-Kenya,No
uniqueid_4954-Kenya,No
uniqueid_4955-Kenya,No
uniqueid_4956-Kenya,Yes
uniqueid_4957-Kenya,No
uniqueid_4958-Kenya,Yes
uniqueid_4959-Kenya,Yes
uniqueid_4960-Kenya,Yes
uniqueid_4961-Kenya,No
uniqueid_4962-Kenya,No
uniqueid_4963-Kenya,No
uniqueid_4964-Kenya,No
uniqueid_4965-Kenya,No
uniqueid_4966-Kenya,No
uniqueid_4967-Kenya,No
uniqueid_4968-Kenya,No
uniqueid_4969-Kenya,No
uniqueid_4970-Kenya,No
uniqueid_4971-Kenya,No
uniqueid_4972-Kenya,No
uniqueid_4973-Kenya,Yes
uniqueid_4974-Kenya,No
uniqueid_4975-Kenya,Yes
uniqueid_4976-Kenya,No
uniqueid_4977-Kenya,No
uniqueid_4978-Kenya,No
uniqueid_4979-Kenya,No
uniqueid_4980-Kenya,No
uniqueid_4981-Kenya,No
uniqueid_4982-Kenya,No
uniqueid_4983-Kenya,No
uniqueid_4984-Kenya,Yes
uniqueid_4985-Kenya,No
uniqueid_4986-Kenya,No
uniqueid_4987-Kenya,No
uniqueid_4988-Kenya,No
uniqueid_4989-Kenya,No
uniqueid_4990-Kenya,Yes
uniqueid_4991-Kenya,No
uniqueid_4992-Kenya,No
uniqueid_4993-Kenya,No
uniqueid_4994-Kenya,No
uniqueid_4995-Kenya,No
uniqueid_4996-Kenya,No
uniqueid_4997-Kenya,No
uniqueid_4998-Kenya,No
uniqueid_4999-Kenya,No
uniqueid_5000-Kenya,No
uniqueid_5001-Kenya,No
uniqueid_5002-Kenya,No
uniqueid_5003-Kenya,Yes
uniqueid_5004-Kenya,No
uniqueid_5005-Kenya,No
uniqueid_5006-Kenya,Yes
uniqueid_5007-Kenya,No
uniqueid_5008-Kenya,Yes
uniqueid_5009-Kenya,No
uniqueid_5010-Kenya,No
uniqueid_5011-Kenya,No
uniqueid_5012-Kenya,No
uniqueid_5013-Kenya,No
uniqueid_5014-Kenya,No
uniqueid_5015-Kenya,Yes
uniqueid_5016-Kenya,No
uniqueid_5017-Kenya,No
uniqueid_5018-Kenya,No
uniqueid_5019-Kenya,No
uniqueid_5020-Kenya,No
uniqueid_5021-Kenya,No
uniqueid_5022-Kenya,No
uniqueid_5023-Kenya,No
uniqueid_5024-Kenya,No
uniqueid_5025-Kenya,No
uniqueid_5026-Kenya,No
uniqueid_5027-Kenya,No
uniqueid_5028-Kenya,No
uniqueid_5029-Kenya,No
uniqueid_5030-Kenya,No
uniqueid_5031-Kenya,Yes
uniqueid_5032-Kenya,No
uniqueid_5033-Kenya,No
uniqueid_5034-Kenya,No
uniqueid_5035-Kenya,No
uniqueid_5036-Kenya,No
uniqueid_5037-Kenya,No
uniqueid_5038-Kenya,No
uniqueid_5039-Kenya,Yes
uniqueid_5040-Kenya,No
uniqueid_5041-Kenya,No
uniqueid_5042-Kenya,No
uniqueid_5043-Kenya,No
uniqueid_5044-Kenya,No
uniqueid_5045-Kenya,No
uniqueid_5046-Kenya,No
uniqueid_5047-Kenya,No
uniqueid_5048-Kenya,Yes
uniqueid_5049-Kenya,No
uniqueid_5050-Kenya,Yes
uniqueid_5051-Kenya,No
uniqueid_5052-Kenya,No
uniqueid_5053-Kenya,Yes
uniqueid_5054-Kenya,No
uniqueid_5055-Kenya,No
uniqueid_5056-Kenya,No
uniqueid_5057-Kenya,No
uniqueid_5058-Kenya,No
uniqueid_5059-Kenya,No
uniqueid_5060-Kenya,Yes
uniqueid_5061-Kenya,No
uniqueid_5062-Kenya,No
uniqueid_5063-Kenya,Yes
uniqueid_5064-Kenya,No
uniqueid_5065-Kenya,No
uniqueid_5066-Kenya,No
uniqueid_5067-Kenya,No
uniqueid_5068-Kenya,Yes
uniqueid_5069-Kenya,No
uniqueid_5070-Kenya,No
uniqueid_5071-Kenya,No
uniqueid_5072-Kenya,No
uniqueid_5073-Kenya,No
uniqueid_5074-Kenya,No
uniqueid_5075-Kenya,No
uniqueid_5076-Kenya,No
uniqueid_5077-Kenya,Yes
uniqueid_5078-Kenya,No
uniqueid_5079-Kenya,No
uniqueid_5080-Kenya,No
uniqueid_5081-Kenya,No
uniqueid_5082-Kenya,No
uniqueid_5083-Kenya,No
uniqueid_5084-Kenya,No
uniqueid_5085-Kenya,No
uniqueid_5086-Kenya,No
uniqueid_5087-Kenya,Yes
uniqueid_5088-Kenya,No
uniqueid_5089-Kenya,No
uniqueid_5090-Kenya,No
uniqueid_5091-Kenya,No
uniqueid_5092-Kenya,Yes
uniqueid_5093-Kenya,Yes
uniqueid_5094-Kenya,No
uniqueid_5095-Kenya,No
uniqueid_5096-Kenya,No
uniqueid_5097-Kenya,No
uniqueid_5098-Kenya,No
uniqueid_5099-Kenya,No
uniqueid_5100-Kenya,No
uniqueid_5101-Kenya,Yes
uniqueid_5102-Kenya,No
uniqueid_5103-Kenya,No
uniqueid_5104-Kenya,No
uniqueid_5105-Kenya,No
uniqueid_5106-Kenya,No
uniqueid_5107-Kenya,Yes
uniqueid_5108-Kenya,No
uniqueid_5109-Kenya,No
uniqueid_5110-Kenya,No
uniqueid_5111-Kenya,No
uniqueid_5112-Kenya,No
uniqueid_5113-Kenya,No
uniqueid_5114-Kenya,No
uniqueid_5115-Kenya,No
uniqueid_5116-Kenya,No
uniqueid_5117-Kenya,Yes
uniqueid_5118-Kenya,No
uniqueid_5119-Kenya,No
uniqueid_5120-Kenya,No
uniqueid_5121-Kenya,Yes
uniqueid_5122-Kenya,No
uniqueid_5123-Kenya,No
uniqueid_5124-Kenya,No
uniqueid_5125-Kenya,Yes
uniqueid_5126-Kenya,No
uniqueid_5127-Kenya,No
uniqueid_5128-Kenya,No
uniqueid_5129-Kenya,No
uniqueid_5130-Kenya,Yes
uniqueid_5131-Kenya,No
uniqueid_5132-Kenya,Yes
uniqueid_5133-Kenya,No
uniqueid_5134-Kenya,No
uniqueid_5135-Kenya,Yes
uniqueid_5136-Kenya,No
uniqueid_5137-Kenya,Yes
uniqueid_5138-Kenya,No
uniqueid_5139-Kenya,No
uniqueid_5140-Kenya,No
uniqueid_5141-Kenya,No
uniqueid_5142-Kenya,No
uniqueid_5143-Kenya,No
uniqueid_5144-Kenya,No
uniqueid_5145-Kenya,No
uniqueid_5146-Kenya,No
uniqueid_5147-Kenya,No
uniqueid_5148-Kenya,No
uniqueid_5149-Kenya,No
uniqueid_5150-Kenya,No
uniqueid_5151-Kenya,Yes
uniqueid_5152-Kenya,No
uniqueid_5153-Kenya,No
uniqueid_5154-Kenya,Yes
uniqueid_5155-Kenya,No
uniqueid_5156-Kenya,No
uniqueid_5157-Kenya,No
uniqueid_5158-Kenya,No
uniqueid_5159-Kenya,No
uniqueid_5160-Kenya,No
uniqueid_5161-Kenya,Yes
uniqueid_5162-Kenya,No
uniqueid_5163-Kenya,No
uniqueid_5164-Kenya,Yes
uniqueid_5165-Kenya,Yes
uniqueid_5166-Kenya,No
uniqueid_5167-Kenya,No
uniqueid_5168-Kenya,No
uniqueid_5169-Kenya,No
uniqueid_5170-Kenya,Yes
uniqueid_5171-Kenya,No
uniqueid_5172-Kenya,No
uniqueid_5173-Kenya,No
uniqueid_5174-Kenya,Yes
uniqueid_5175-Kenya,No
uniqueid_5176-Kenya,No
uniqueid_5177-Kenya,No
uniqueid_5178-Kenya,No
uniqueid_5179-Kenya,No
uniqueid_5180-Kenya,Yes
uniqueid_5181-Kenya,Yes
uniqueid_5182-Kenya,Yes
uniqueid_5183-Kenya,No
uniqueid_5184-Kenya,No
uniqueid_5185-Kenya,No
uniqueid_5186-Kenya,Yes
uniqueid_5187-Kenya,No
uniqueid_5188-Kenya,No
uniqueid_5189-Kenya,No
uniqueid_5190-Kenya,Yes
uniqueid_5191-Kenya,Yes
uniqueid_5192-Kenya,No
uniqueid_5193-Kenya,No
uniqueid_5194-Kenya,No
uniqueid_5195-Kenya,No
uniqueid_5196-Kenya,No
uniqueid_5197-Kenya,No
uniqueid_5198-Kenya,No
uniqueid_5199-Kenya,No
uniqueid_5200-Kenya,No
uniqueid_5201-Kenya,No
uniqueid_5202-Kenya,No
uniqueid_5203-Kenya,No
uniqueid_5204-Kenya,No
uniqueid_5205-Kenya,No
uniqueid_5206-Kenya,Yes
uniqueid_5207-Kenya,No
uniqueid_5208-Kenya,No
uniqueid_5209-Kenya,Yes
uniqueid_5210-Kenya,No
uniqueid_5211-Kenya,No
uniqueid_5212-Kenya,No
uniqueid_5213-Kenya,No
uniqueid_5214-Kenya,Yes
uniqueid_5215-Kenya,No
uniqueid_5216-Kenya,No
uniqueid_5217-Kenya,No
uniqueid_5218-Kenya,No
uniqueid_5219-Kenya,No
uniqueid_5220-Kenya,No
uniqueid_5221-Kenya,No
uniqueid_5222-Kenya,No
uniqueid_5223-Kenya,No
uniqueid_5224-Kenya,No
uniqueid_5225-Kenya,No
uniqueid_5226-Kenya,No
uniqueid_5227-Kenya,No
uniqueid_5228-Kenya,No
uniqueid_5229-Kenya,No
uniqueid_5230-Kenya,No
uniqueid_5231-Kenya,No
uniqueid_5232-Kenya,No
uniqueid_5233-Kenya,No
uniqueid_5234-Kenya,No
uniqueid_5235-Kenya,No
uniqueid_5236-Kenya,No
uniqueid_5237-Kenya,No
uniqueid_5238-Kenya,No
uniqueid_5239-Kenya,No
uniqueid_5240-Kenya,No
uniqueid_5241-Kenya,Yes
uniqueid_5242-Kenya,No
uniqueid_5243-Kenya,No
uniqueid_5244-Kenya,No
uniqueid_5245-Kenya,No
uniqueid_5246-Kenya,No
uniqueid_5247-Kenya,No
uniqueid_5248-Kenya,No
uniqueid_5249-Kenya,No
uniqueid_5250-Kenya,No
uniqueid_5251-Kenya,No
uniqueid_5252-Kenya,No
uniqueid_5253-Kenya,No
uniqueid_5254-Kenya,No
uniqueid_5255-Kenya,Yes
uniqueid_5256-Kenya,No
uniqueid_5257-Kenya,No
uniqueid_5258-Kenya,No
uniqueid_5259-Kenya,No
uniqueid_5260-Kenya,No
uniqueid_5261-Kenya,No
uniqueid_5262-Kenya,No
uniqueid_5263-Kenya,No
uniqueid_5264-Kenya,Yes
uniqueid_5265-Kenya,No
uniqueid_5266-Kenya,No
uniqueid_5267-Kenya,No
uniqueid_5268-Kenya,No
uniqueid_5269-Kenya,No
uniqueid_5270-Kenya,No
uniqueid_5271-Kenya,Yes
uniqueid_5272-Kenya,No
uniqueid_5273-Kenya,No
uniqueid_5274-Kenya,No
uniqueid_5275-Kenya,No
uniqueid_5276-Kenya,Yes
uniqueid_5277-Kenya,No
uniqueid_5278-Kenya,No
uniqueid_5279-Kenya,No
uniqueid_5280-Kenya,No
uniqueid_5281-Kenya,No
uniqueid_5282-Kenya,No
uniqueid_5283-Kenya,No
uniqueid_5284-Kenya,No
uniqueid_5285-Kenya,No
uniqueid_5286-Kenya,No
uniqueid_5287-Kenya,No
uniqueid_5288-Kenya,No
uniqueid_5289-Kenya,No
uniqueid_5290-Kenya,No
uniqueid_5291-Kenya,Yes
uniqueid_5292-Kenya,No
uniqueid_5293-Kenya,No
uniqueid_5294-Kenya,Yes
uniqueid_5295-Kenya,Yes
uniqueid_5296-Kenya,No
uniqueid_5297-Kenya,No
uniqueid_5298-Kenya,No
uniqueid_5299-Kenya,No
uniqueid_5300-Kenya,Yes
uniqueid_5301-Kenya,No
uniqueid_5302-Kenya,No
uniqueid_5303-Kenya,No
uniqueid_5304-Kenya,No
uniqueid_5305-Kenya,No
uniqueid_5306-Kenya,Yes
uniqueid_5307-Kenya,No
uniqueid_5308-Kenya,No
uniqueid_5309-Kenya,No
uniqueid_5310-Kenya,No
uniqueid_5311-Kenya,No
uniqueid_5312-Kenya,No
uniqueid_5313-Kenya,No
uniqueid_5314-Kenya,No
uniqueid_5315-Kenya,No
uniqueid_5316-Kenya,No
uniqueid_5317-Kenya,No
uniqueid_5318-Kenya,No
uniqueid_5319-Kenya,Yes
uniqueid_5320-Kenya,No
uniqueid_5321-Kenya,Yes
uniqueid_5322-Kenya,Yes
uniqueid_5323-Kenya,No
uniqueid_5324-Kenya,No
uniqueid_5325-Kenya,No
uniqueid_5326-Kenya,Yes
uniqueid_5327-Kenya,No
uniqueid_5328-Kenya,No
uniqueid_5329-Kenya,No
uniqueid_5330-Kenya,Yes
uniqueid_5331-Kenya,No
uniqueid_5332-Kenya,Yes
uniqueid_5333-Kenya,No
uniqueid_5334-Kenya,No
uniqueid_5335-Kenya,Yes
uniqueid_5336-Kenya,No
uniqueid_5337-Kenya,No
uniqueid_5338-Kenya,No
uniqueid_5339-Kenya,No
uniqueid_5340-Kenya,No
uniqueid_5341-Kenya,No
uniqueid_5342-Kenya,No
uniqueid_5343-Kenya,Yes
uniqueid_5344-Kenya,No
uniqueid_5345-Kenya,No
uniqueid_5346-Kenya,No
uniqueid_5347-Kenya,No
uniqueid_5348-Kenya,No
uniqueid_5349-Kenya,No
uniqueid_5350-Kenya,No
uniqueid_5351-Kenya,No
uniqueid_5352-Kenya,No
uniqueid_5353-Kenya,No
uniqueid_5354-Kenya,No
uniqueid_5355-Kenya,No
uniqueid_5356-Kenya,No
uniqueid_5357-Kenya,No
uniqueid_5358-Kenya,Yes
uniqueid_5359-Kenya,No
uniqueid_5360-Kenya,No
uniqueid_5361-Kenya,No
uniqueid_5362-Kenya,No
uniqueid_5363-Kenya,No
uniqueid_5364-Kenya,No
uniqueid_5365-Kenya,No
uniqueid_5366-Kenya,No
uniqueid_5367-Kenya,No
uniqueid_5368-Kenya,Yes
uniqueid_5369-Kenya,No
uniqueid_5370-Kenya,No
uniqueid_5371-Kenya,Yes
uniqueid_5372-Kenya,No
uniqueid_5373-Kenya,No
uniqueid_5374-Kenya,No
uniqueid_5375-Kenya,No
uniqueid_5376-Kenya,No
uniqueid_5377-Kenya,No
uniqueid_5378-Kenya,No
uniqueid_5379-Kenya,Yes
uniqueid_5380-Kenya,Yes
uniqueid_5381-Kenya,No
uniqueid_5382-Kenya,No
uniqueid_5383-Kenya,No
uniqueid_5384-Kenya,No
uniqueid_5385-Kenya,No
uniqueid_5386-Kenya,No
uniqueid_5387-Kenya,No
uniqueid_5388-Kenya,No
uniqueid_5389-Kenya,No
uniqueid_5390-Kenya,No
uniqueid_5391-Kenya,Yes
uniqueid_5392-Kenya,No
uniqueid_5393-Kenya,No
uniqueid_5394-Kenya,No
uniqueid_5395-Kenya,No
uniqueid_5396-Kenya,No
uniqueid_5397-Kenya,Yes
uniqueid_5398-Kenya,No
uniqueid_5399-Kenya,No
uniqueid_5400-Kenya,No
uniqueid_5401-Kenya,Yes
uniqueid_5402-Kenya,No
uniqueid_5403-Kenya,No
uniqueid_5404-Kenya,Yes
uniqueid_5405-Kenya,No
uniqueid_5406-Kenya,No
uniqueid_5407-Kenya,No
uniqueid_5408-Kenya,Yes
uniqueid_5409-Kenya,No
uniqueid_5410-Kenya,No
uniqueid_5411-Kenya,No
uniqueid_5412-Kenya,No
uniqueid_5413-Kenya,No
uniqueid_5414-Kenya,No
uniqueid_5415-Kenya,No
uniqueid_5416-Kenya,No
uniqueid_5417-Kenya,No
uniqueid_5418-Kenya,No
uniqueid_5419-Kenya,No
uniqueid_5420-Kenya,No
uniqueid_5421-Kenya,No
uniqueid_5422-Kenya,No
uniqueid_5423-Kenya,No
uniqueid_5424-Kenya,Yes
uniqueid_5425-Kenya,Yes
uniqueid_5426-Kenya,Yes
uniqueid_5427-Kenya,No
uniqueid_5428-Kenya,No
uniqueid_5429-Kenya,No
uniqueid_5430-Kenya,No
uniqueid_5431-Kenya,No
uniqueid_5432-Kenya,No
uniqueid_5433-Kenya,Yes
uniqueid_5434-Kenya,No
uniqueid_5435-Kenya,No
uniqueid_5436-Kenya,No
uniqueid_5437-Kenya,No
uniqueid_5438-Kenya,No
uniqueid_5439-Kenya,No
uniqueid_5440-Kenya,No
uniqueid_5441-Kenya,Yes
uniqueid_5442-Kenya,No
uniqueid_5443-Kenya,No
uniqueid_5444-Kenya,Yes
uniqueid_5445-Kenya,No
uniqueid_5446-Kenya,Yes
uniqueid_5447-Kenya,No
uniqueid_5448-Kenya,No
uniqueid_5449-Kenya,No
uniqueid_5450-Kenya,Yes
uniqueid_5451-Kenya,Yes
uniqueid_5452-Kenya,No
uniqueid_5453-Kenya,Yes
uniqueid_5454-Kenya,No
uniqueid_5455-Kenya,No
uniqueid_5456-Kenya,Yes
uniqueid_5457-Kenya,No
uniqueid_5458-Kenya,No
uniqueid_5459-Kenya,No
uniqueid_5460-Kenya,No
uniqueid_5461-Kenya,Yes
uniqueid_5462-Kenya,No
uniqueid_5463-Kenya,No
uniqueid_5464-Kenya,No
uniqueid_5465-Kenya,No
uniqueid_5466-Kenya,Yes
uniqueid_5467-Kenya,No
uniqueid_5468-Kenya,No
uniqueid_5469-Kenya,No
uniqueid_5470-Kenya,No
uniqueid_5471-Kenya,Yes
uniqueid_5472-Kenya,No
uniqueid_5473-Kenya,No
uniqueid_5474-Kenya,Yes
uniqueid_5475-Kenya,No
uniqueid_5476-Kenya,No
uniqueid_5477-Kenya,No
uniqueid_5478-Kenya,No
uniqueid_5479-Kenya,No
uniqueid_5480-Kenya,No
uniqueid_5481-Kenya,No
uniqueid_5482-Kenya,No
uniqueid_5483-Kenya,No
uniqueid_5484-Kenya,No
uniqueid_5485-Kenya,No
uniqueid_5486-Kenya,No
uniqueid_5487-Kenya,No
uniqueid_5488-Kenya,No
uniqueid_5489-Kenya,No
uniqueid_5490-Kenya,Yes
uniqueid_5491-Kenya,Yes
uniqueid_5492-Kenya,No
uniqueid_5493-Kenya,No
uniqueid_5494-Kenya,No
uniqueid_5495-Kenya,No
uniqueid_5496-Kenya,No
uniqueid_5497-Kenya,No
uniqueid_5498-Kenya,No
uniqueid_5499-Kenya,No
uniqueid_5500-Kenya,No
uniqueid_5501-Kenya,No
uniqueid_5502-Kenya,No
uniqueid_5503-Kenya,No
uniqueid_5504-Kenya,No
uniqueid_5505-Kenya,No
uniqueid_5506-Kenya,Yes
uniqueid_5507-Kenya,No
uniqueid_5508-Kenya,No
uniqueid_5509-Kenya,Yes
uniqueid_5510-Kenya,No
uniqueid_5511-Kenya,Yes
uniqueid_5512-Kenya,No
uniqueid_5513-Kenya,No
uniqueid_5514-Kenya,No
uniqueid_5515-Kenya,No
uniqueid_5516-Kenya,No
uniqueid_5517-Kenya,No
uniqueid_5518-Kenya,No
uniqueid_5519-Kenya,No
uniqueid_5520-Kenya,Yes
uniqueid_5521-Kenya,No
uniqueid_5522-Kenya,Yes
uniqueid_5523-Kenya,Yes
uniqueid_5524-Kenya,No
uniqueid_5525-Kenya,No
uniqueid_5526-Kenya,No
uniqueid_5527-Kenya,No
uniqueid_5528-Kenya,No
uniqueid_5529-Kenya,No
uniqueid_5530-Kenya,No
uniqueid_5531-Kenya,No
uniqueid_5532-Kenya,Yes
uniqueid_5533-Kenya,No
uniqueid_5534-Kenya,No
uniqueid_5535-Kenya,Yes
uniqueid_5536-Kenya,No
uniqueid_5537-Kenya,No
uniqueid_5538-Kenya,No
uniqueid_5539-Kenya,No
uniqueid_5540-Kenya,No
uniqueid_5541-Kenya,No
uniqueid_5542-Kenya,No
uniqueid_5543-Kenya,No
uniqueid_5544-Kenya,Yes
uniqueid_5545-Kenya,Yes
uniqueid_5546-Kenya,No
uniqueid_5547-Kenya,No
uniqueid_5548-Kenya,No
uniqueid_5549-Kenya,No
uniqueid_5550-Kenya,No
uniqueid_5551-Kenya,No
uniqueid_5552-Kenya,No
uniqueid_5553-Kenya,Yes
uniqueid_5554-Kenya,Yes
uniqueid_5555-Kenya,No
